gbif_id,reject_reasons,quality_flags,dataset_key,source_channel,license_code,taxon_rank,species_key,occurrence_status,latitude,longitude,coordinate_uncertainty_m,date_start,date_end,date_precision_days,commune_insee,source_file
3842195571,Q04_incertitude_raisonnable,,06392597-30c1-401d-9af5-fb98dc4e0e3d,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.26749,-0.08298,5882.0,2007-08-01,2007-08-01,1.0,49328,gbif_20260923T091718Z/page_year-2007_offset-000000.json
2473182551,Q04_incertitude_raisonnable,,9fd6c3da-88f7-4df7-9a3f-3f3f9c703998,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,46.66918,-1.04413,6462.0,2011-08-17,2011-08-17,1.0,85051,gbif_20260923T091718Z/page_year-2011_offset-000000.json
2473182552,Q04_incertitude_raisonnable,,9fd6c3da-88f7-4df7-9a3f-3f3f9c703998,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,46.37419,-1.13407,6089.0,2011-08-22,2011-08-22,1.0,85049,gbif_20260923T091718Z/page_year-2011_offset-000000.json
2473219752,Q04_incertitude_raisonnable,,9fd6c3da-88f7-4df7-9a3f-3f3f9c703998,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,46.66918,-1.04413,6462.0,2011-08-22,2011-08-22,1.0,85051,gbif_20260923T091718Z/page_year-2011_offset-000000.json
2475706183,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2011-09-21,2011-09-21,1.0,44109,gbif_20260923T091718Z/page_year-2011_offset-000000.json
2475414921,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.04564,-0.87754,7434.0,2012-10-07,2012-10-07,1.0,49099,gbif_20260923T091718Z/page_year-2012_offset-000000.json
2475415900,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.04564,-0.87754,7434.0,2012-10-07,2012-10-07,1.0,49099,gbif_20260923T091718Z/page_year-2012_offset-000000.json
2475607926,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.04564,-0.87754,7434.0,2012-10-07,2012-10-07,1.0,49099,gbif_20260923T091718Z/page_year-2012_offset-000000.json
2475415749,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-06-19,2014-06-19,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475411743,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475413744,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475415729,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475602729,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475607756,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2475608743,Q04_incertitude_raisonnable,,54facf62-bf0c-43e7-9972-4fdc407fa6c5,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.23204,-1.54822,6394.0,2014-09-10,2014-09-10,1.0,44109,gbif_20260923T091718Z/page_year-2014_offset-000000.json
2510654643,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,46.67507,-1.29764,70168.0,2016-10-01,2016-10-01,1.0,85046,gbif_20260923T091718Z/page_year-2016_offset-000000.json
3861487287,Q04_incertitude_raisonnable,,23bab45d-e5c8-43fd-8fc5-6a8668becd16,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.38972,-0.55963,60493.0,2016-12-31,2016-12-31,1.0,49223,gbif_20260923T091718Z/page_year-2016_offset-000000.json
3861541029,Q04_incertitude_raisonnable,,23bab45d-e5c8-43fd-8fc5-6a8668becd16,Autre inventaire,CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.38972,-0.55963,60493.0,2016-12-31,2016-12-31,1.0,49223,gbif_20260923T091718Z/page_year-2016_offset-000000.json
3861563233,Q04_incertitude_raisonnable,,23bab45d-e5c8-43fd-8fc5-6a8668becd16,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,46.67507,-1.29764,70168.0,2016-12-31,2016-12-31,1.0,85046,gbif_20260923T091718Z/page_year-2016_offset-000000.json
3861565405,Q04_incertitude_raisonnable,,23bab45d-e5c8-43fd-8fc5-6a8668becd16,Autre inventaire,CC_BY_4_0,SUBSPECIES,1311477,PRESENT,46.67507,-1.29764,70168.0,2016-12-31,2016-12-31,1.0,85046,gbif_20260923T091718Z/page_year-2016_offset-000000.json
4149398276,Q04_incertitude_raisonnable,,a6add446-647e-4b58-ace3-945d8685e56c,Autre inventaire,CC_BY_4_0,SPECIES,1311477,PRESENT,47.93156,0.37176,7092.0,2017-03-30,2017-03-30,1.0,72231,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510654630,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-04-26,2017-04-26,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510656627,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-04-18,2017-04-18,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510656631,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-04-03,2017-04-03,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510656633,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-04-24,2017-04-24,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510657625,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-04-24,2017-04-24,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510654625,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-05-03,2017-05-03,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510654627,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-05-24,2017-05-24,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510654628,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-05-24,2017-05-24,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510654629,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-05-22,2017-05-22,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
2510655620,Q04_incertitude_raisonnable,,a1077e55-120b-4c31-9a6b-ca7c210f5b04,Inventaire national Frelon (MNHN),CC_BY_4_0,SUBSPECIES,1311477,PRESENT,47.29093,-2.35321,5006.0,2017-05-13,2017-05-13,1.0,44055,gbif_20260923T091718Z/page_year-2017_offset-000000.json
